# ========
# captured on    : Thu Dec  5 22:34:40 2024
# header version : 1
# data offset    : 6328
# data size      : 144271760
# feat offset    : 144278088
# hostname : XXX
# os release : 5.15.167.4-microsoft-standard-WSL2
# perf version : 5.15.153.1.g33cad9854e0b
# arch : x86_64
# nrcpus online : 20
# nrcpus avail : 20
# cpudesc : 13th Gen Intel(R) Core(TM) i5-13600KF
# cpuid : GenuineIntel,6,183,1
# total memory : 16281964 kB
# cmdline : /root/projects/WSL2-Linux-Kernel/tools/perf/perf record -e cpu-clock:u --call-graph dwarf -s -F 100 --pid=508623 
# event : name = cpu-clock:u, , id = { 29808, 29809, 29810, 29811, 29812, 29813, 29814, 29815, 29816, 29817, 29818, 29819, 29820, 29821, 29822, 29823, 29824, 29825, 29826, 29827, 29828, 29829, 29830, 29831, 29832, 29833, 29834, 29835, 29836, 29837, 29838, 29839, 29840, 29841, 29842, 29843, 29844, 29845, 29846, 29847, 29848, 29849, 29850, 29851, 29852, 29853, 29854, 29855, 29856, 29857, 29858, 29859, 29860, 29861, 29862, 29863, 29864, 29865, 29866, 29867, 29868, 29869, 29870, 29871, 29872, 29873, 29874, 29875, 29876, 29877, 29878, 29879, 29880, 29881, 29882, 29883, 29884, 29885, 29886, 29887, 29888, 29889, 29890, 29891, 29892, 29893, 29894, 29895, 29896, 29897, 29898, 29899, 29900, 29901, 29902, 29903, 29904, 29905, 29906, 29907, 29908, 29909, 29910, 29911, 29912, 29913, 29914, 29915, 29916, 29917, 29918, 29919, 29920, 29921, 29922, 29923, 29924, 29925, 29926, 29927, 29928, 29929, 29930, 29931, 29932, 29933, 29934, 29935, 29936, 29937, 29938, 29939, 29940, 29941, 29942, 29943, 29944, 29945, 29946, 29947, 29948, 29949, 29950, 29951, 29952, 29953, 29954, 29955, 29956, 29957, 29958, 29959, 29960, 29961, 29962, 29963, 29964, 29965, 29966, 29967, 29968, 29969, 29970, 29971, 29972, 29973, 29974, 29975, 29976, 29977, 29978, 29979, 29980, 29981, 29982, 29983, 29984, 29985, 29986, 29987, 29988, 29989, 29990, 29991, 29992, 29993, 29994, 29995, 29996, 29997, 29998, 29999, 30000, 30001, 30002, 30003, 30004, 30005, 30006, 30007, 30008, 30009, 30010, 30011, 30012, 30013, 30014, 30015, 30016, 30017, 30018, 30019, 30020, 30021, 30022, 30023, 30024, 30025, 30026, 30027, 30028, 30029, 30030, 30031, 30032, 30033, 30034, 30035, 30036, 30037, 30038, 30039, 30040, 30041, 30042, 30043, 30044, 30045, 30046, 30047, 30048, 30049, 30050, 30051, 30052, 30053, 30054, 30055, 30056, 30057, 30058, 30059, 30060, 30061, 30062, 30063, 30064, 30065, 30066, 30067, 30068, 30069, 30070, 30071, 30072, 30073, 30074, 30075, 30076, 30077, 30078, 30079, 30080, 30081, 30082, 30083, 30084, 30085, 30086, 30087, 30088, 30089, 30090, 30091, 30092, 30093, 30094, 30095, 30096, 30097, 30098, 30099, 30100, 30101, 30102, 30103, 30104, 30105, 30106, 30107, 30108, 30109, 30110, 30111, 30112, 30113, 30114, 30115, 30116, 30117, 30118, 30119, 30120, 30121, 30122, 30123, 30124, 30125, 30126, 30127, 30128, 30129, 30130, 30131, 30132, 30133, 30134, 30135, 30136, 30137, 30138, 30139, 30140, 30141, 30142, 30143, 30144, 30145, 30146, 30147, 30148, 30149, 30150, 30151, 30152, 30153, 30154, 30155, 30156, 30157, 30158, 30159, 30160, 30161, 30162, 30163, 30164, 30165, 30166, 30167, 30168, 30169, 30170, 30171, 30172, 30173, 30174, 30175, 30176, 30177, 30178, 30179, 30180, 30181, 30182, 30183, 30184, 30185, 30186, 30187, 30188, 30189, 30190, 30191, 30192, 30193, 30194, 30195, 30196, 30197, 30198, 30199, 30200, 30201, 30202, 30203, 30204, 30205, 30206, 30207, 30208, 30209, 30210, 30211, 30212, 30213, 30214, 30215, 30216, 30217, 30218, 30219, 30220, 30221, 30222, 30223, 30224, 30225, 30226, 30227, 30228, 30229, 30230, 30231, 30232, 30233, 30234, 30235, 30236, 30237, 30238, 30239, 30240, 30241, 30242, 30243, 30244, 30245, 30246, 30247, 30248, 30249, 30250, 30251, 30252, 30253, 30254, 30255, 30256, 30257, 30258, 30259, 30260, 30261, 30262, 30263, 30264, 30265, 30266, 30267, 30268, 30269, 30270, 30271, 30272, 30273, 30274, 30275, 30276, 30277, 30278, 30279, 30280, 30281, 30282, 30283, 30284, 30285, 30286, 30287, 30288, 30289, 30290, 30291, 30292, 30293, 30294, 30295, 30296, 30297, 30298, 30299, 30300, 30301, 30302, 30303, 30304, 30305, 30306, 30307, 30308, 30309, 30310, 30311, 30312, 30313, 30314, 30315, 30316, 30317, 30318, 30319, 30320, 30321, 30322, 30323, 30324, 30325, 30326, 30327, 30328, 30329, 30330, 30331, 30332, 30333, 30334, 30335, 30336, 30337, 30338, 30339, 30340, 30341, 30342, 30343, 30344, 30345, 30346, 30347, 30348, 30349, 30350, 30351, 30352, 30353, 30354, 30355, 30356, 30357, 30358, 30359, 30360, 30361, 30362, 30363, 30364, 30365, 30366, 30367, 30368, 30369, 30370, 30371, 30372, 30373, 30374, 30375, 30376, 30377, 30378, 30379, 30380, 30381, 30382, 30383, 30384, 30385, 30386, 30387, 30388, 30389, 30390, 30391, 30392, 30393, 30394, 30395, 30396, 30397, 30398, 30399, 30400, 30401, 30402, 30403, 30404, 30405, 30406, 30407, 30408, 30409, 30410, 30411, 30412, 30413, 30414, 30415, 30416, 30417, 30418, 30419, 30420, 30421, 30422, 30423, 30424, 30425, 30426, 30427, 30428, 30429, 30430, 30431, 30432, 30433, 30434, 30435, 30436, 30437, 30438, 30439, 30440, 30441, 30442, 30443, 30444, 30445, 30446, 30447, 30448, 30449, 30450, 30451, 30452, 30453, 30454, 30455, 30456, 30457, 30458, 30459, 30460, 30461, 30462, 30463, 30464, 30465, 30466, 30467, 30468, 30469, 30470, 30471, 30472, 30473, 30474, 30475, 30476, 30477, 30478, 30479, 30480, 30481, 30482, 30483, 30484, 30485, 30486, 30487, 30488, 30489, 30490, 30491, 30492, 30493, 30494, 30495, 30496, 30497, 30498, 30499, 30500, 30501, 30502, 30503, 30504, 30505, 30506, 30507, 30508, 30509, 30510, 30511, 30512, 30513, 30514, 30515, 30516, 30517, 30518, 30519, 30520, 30521, 30522, 30523, 30524, 30525, 30526, 30527, 30528, 30529, 30530, 30531, 30532, 30533, 30534, 30535, 30536, 30537, 30538, 30539, 30540, 30541, 30542, 30543, 30544, 30545, 30546, 30547, 30548, 30549, 30550, 30551, 30552, 30553, 30554, 30555, 30556, 30557, 30558, 30559, 30560, 30561, 30562, 30563, 30564, 30565, 30566, 30567 }, type = 1, size = 128, { sample_period, sample_freq } = 100, sample_type = IP|TID|TIME|ADDR|CALLCHAIN|PERIOD|REGS_USER|STACK_USER|DATA_SRC, read_format = TOTAL_TIME_ENABLED|TOTAL_TIME_RUNNING|ID, disabled = 1, inherit = 1, exclude_kernel = 1, exclude_hv = 1, mmap = 1, comm = 1, freq = 1, inherit_stat = 1, task = 1, mmap_data = 1, sample_id_all = 1, exclude_guest = 1, exclude_callchain_user = 1, mmap2 = 1, comm_exec = 1, ksymbol = 1, bpf_event = 1, sample_regs_user = 0xff0fff, sample_stack_user = 8192
# CPU_TOPOLOGY info available, use -I to display
# pmu mappings: software = 1, uprobe = 7, breakpoint = 5, tracepoint = 2, kprobe = 6, msr = 8
# CACHE info available, use -I to display
# time of first sample : 44678.286565
# time of last sample : 44738.125503
# sample duration :  59838.938 ms
# bpf_prog_info 3: bpf_prog_6deef7357e7b4530 addr 0xffffffffc004dc78 size 54
# bpf_prog_info 4: bpf_prog_6deef7357e7b4530 addr 0xffffffffc0053eb8 size 54
# bpf_prog_info 5: bpf_prog_6deef7357e7b4530 addr 0xffffffffc007d530 size 54
# bpf_prog_info 6: bpf_prog_6deef7357e7b4530 addr 0xffffffffc007f1c8 size 54
# bpf_prog_info 7: bpf_prog_6deef7357e7b4530 addr 0xffffffffc00b0870 size 54
# bpf_prog_info 8: bpf_prog_6deef7357e7b4530 addr 0xffffffffc00b2594 size 54
# missing features: TRACING_DATA NUMA_TOPOLOGY BRANCH_STACK GROUP_DESC AUXTRACE STAT MEM_TOPOLOGY CLOCKID DIR_FORMAT COMPRESSED CPU_PMU_CAPS CLOCK_DATA HYBRID_TOPOLOGY HYBRID_CPU_PMU_CAPS 
# ========
#
#
# Total Lost Samples: 0
#
# Samples: 17K of event 'cpu-clock:u'
# Event count (approx.): 170910000000
#
# Overhead       Samples  Command  Shared Object        Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
# ........  ............  .......  ...................  ................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.02%             4  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.02%             4  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.02%             4  mysqld   mysqld               [.] rec_offs_nth_extern
     0.02%             4  mysqld   mysqld               [.] rec_offs_set_n_alloc
     0.02%             4  mysqld   mysqld               [.] row_sel_convert_mysql_key_to_innobase
     0.02%             4  mysqld   mysqld               [.] row_upd_replace
     0.02%             4  mysqld   mysqld               [.] row_upd_step
     0.02%             4  mysqld   mysqld               [.] rw_lock_lock_word_decr
     0.02%             4  mysqld   mysqld               [.] rw_lock_s_unlock_func
     0.02%             4  mysqld   mysqld               [.] rw_lock_x_lock_func
     0.02%             4  mysqld   mysqld               [.] rw_lock_x_lock_low
     0.02%             4  mysqld   mysqld               [.] rw_lock_x_unlock_func
     0.02%             4  mysqld   mysqld               [.] safe_mutex_lock
     0.02%             4  mysqld   mysqld               [.] sanitize_thread
     0.02%             4  mysqld   mysqld               [.] st_select_lex::where_cond
     0.02%             4  mysqld   mysqld               [.] std::_Rb_tree<char const*, std::pair<char const* const, unsigned int*>, std::_Select1st<std::pair<char const* const, unsigned int*> >, ut_strcmp_functor, std::allocator<std::pair<char const* const, unsigned int*> > >::_M_end
     0.02%             4  mysqld   mysqld               [.] std::_Rb_tree<char const*, std::pair<char const* const, unsigned int*>, std::_Select1st<std::pair<char const* const, unsigned int*> >, ut_strcmp_functor, std::allocator<std::pair<char const* const, unsigned int*> > >::find
     0.02%             4  mysqld   mysqld               [.] std::max<unsigned long>
     0.02%             4  mysqld   mysqld               [.] std::operator!=
     0.02%             4  mysqld   mysqld               [.] std::operator==
     0.02%             4  mysqld   mysqld               [.] std::reverse_iterator<__gnu_cxx::__normal_iterator<ib_lock_t* const*, std::vector<ib_lock_t*, ut_allocator<ib_lock_t*> > > >::reverse_iterator
     0.02%             4  mysqld   mysqld               [.] std::vector<ib_lock_t*, ut_allocator<ib_lock_t*> >::begin
     0.02%             4  mysqld   mysqld               [.] sync_check_lock
     0.02%             4  mysqld   mysqld               [.] thd_increment_bytes_sent
     0.02%             4  mysqld   mysqld               [.] thr_get_trx
     0.02%             4  mysqld   mysqld               [.] trx_assign_rseg_low
     0.02%             4  mysqld   mysqld               [.] trx_commit_in_memory
     0.02%             4  mysqld   mysqld               [.] trx_flush_log_if_needed_low
     0.02%             4  mysqld   mysqld               [.] trx_purge_truncate_rseg_history
     0.02%             4  mysqld   mysqld               [.] trx_rw_min_trx_id_low
     0.02%             4  mysqld   mysqld               [.] trx_sys_is_noredo_rseg_slot
     0.02%             4  mysqld   mysqld               [.] trx_undo_header_create
     0.02%             4  mysqld   mysqld               [.] trx_undo_mem_init_for_reuse
     0.02%             4  mysqld   mysqld               [.] trx_undo_set_state_at_finish
     0.02%             4  mysqld   mysqld               [.] upd_get_n_fields
     0.02%             4  mysqld   mysqld               [.] ut_align_down
     0.02%             4  mysqld   mysqld               [.] ut_align_down
     0.02%             4  mysqld   mysqld               [.] ut_align_offset
     0.02%             4  mysqld   mysqld               [.] ut_allocator<std::_Rb_tree_node<TrxTrack> >::allocate
     0.02%             4  mysqld   mysqld               [.] ut_allocator<unsigned long>::construct
     0.02%             4  mysqld   mysqld               [.] ut_memcpy
     0.02%             4  mysqld   mysqld               [.] vio_socket_timeout
     0.02%             4  mysqld   mysqld               [.] 0x0000000000ea8dc0
     0.02%             4  mysqld   mysqld               [.] 0x0000000000ea8df0
     0.02%             4  mysqld   mysqld               [.] 0x0000000000ea94a0
     0.02%             4  mysqld   mysqld               [.] 0x0000000000ea9d70
     0.02%             4  mysqld   mysqld               [.] 0x0000000000eaa000
     0.02%             3  mysqld   libc.so.6            [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.02%             3  mysqld   mysqld               [.] Arg_comparator::cache_converted_constant
     0.02%             3  mysqld   mysqld               [.] Check::operator()
     0.02%             3  mysqld   mysqld               [.] Cost_estimate::Cost_estimate
     0.02%             3  mysqld   mysqld               [.] Field::set_key_image
     0.02%             3  mysqld   mysqld               [.] Field_num::charset
     0.02%             3  mysqld   mysqld               [.] FindPage::get_slot
     0.02%             3  mysqld   mysqld               [.] Ha_trx_info::ht
     0.02%             3  mysqld   mysqld               [.] I_P_List_adapter<MDL_ticket, &MDL_ticket::next_in_context, &MDL_ticket::prev_in_context>::next_ptr
     0.02%             3  mysqld   mysqld               [.] Item::Item
     0.02%             3  mysqld   mysqld               [.] Item::save_in_field_inner
     0.02%             3  mysqld   mysqld               [.] Item_bool_func2::cleanup
     0.02%             3  mysqld   mysqld               [.] Item_field::field_type
     0.02%             3  mysqld   mysqld               [.] Item_field::set_field
     0.02%             3  mysqld   mysqld               [.] Item_func::type
     0.02%             3  mysqld   mysqld               [.] Item_func_eq::val_int
     0.02%             3  mysqld   mysqld               [.] Item_func_numhybrid::result_type
     0.02%             3  mysqld   mysqld               [.] Item_int_func::~Item_int_func
     0.02%             3  mysqld   mysqld               [.] Item_param::type
     0.02%             3  mysqld   mysqld               [.] List<Item>::List
     0.02%             3  mysqld   mysqld               [.] MDL_context::release_lock
     0.02%             3  mysqld   mysqld               [.] MDL_key::is_equal
     0.02%             3  mysqld   mysqld               [.] MDL_lock::fast_path_state_cas
     0.02%             3  mysqld   mysqld               [.] MDL_lock::get_unobtrusive_lock_increment
     0.02%             3  mysqld   mysqld               [.] MDL_lock::get_unobtrusive_lock_increment
     0.02%             3  mysqld   mysqld               [.] MDL_lock::incompatible_granted_types_bitmap
     0.02%             3  mysqld   mysqld               [.] MDL_request::MDL_request
     0.02%             3  mysqld   mysqld               [.] MDL_ticket::create
     0.02%             3  mysqld   mysqld               [.] MVCC::is_view_active
     0.02%             3  mysqld   mysqld               [.] Modification_plan::Modification_plan
     0.02%             3  mysqld   mysqld               [.] MutexDebug<TTASEventMutex<BlockMutexPolicy> >::locked
     0.02%             3  mysqld   mysqld               [.] MutexDebug<TTASEventMutex<BlockMutexPolicy> >::release
     0.02%             3  mysqld   mysqld               [.] MutexDebug<TTASEventMutex<GenericPolicy> >::MutexDebug
     0.02%             3  mysqld   mysqld               [.] OSMutex::operator pthread_mutex_t*
     0.02%             3  mysqld   mysqld               [.] Opt_trace_array::~Opt_trace_array
     0.02%             3  mysqld   mysqld               [.] Opt_trace_struct::add
     0.02%             3  mysqld   mysqld               [.] Opt_trace_struct::add_alnum
     0.02%             3  mysqld   mysqld               [.] Opt_trace_struct::~Opt_trace_struct
     0.02%             3  mysqld   mysqld               [.] PFS_buffer_default_array<PFS_thread>::get_first
     0.02%             3  mysqld   mysqld               [.] PolicyMutex<TTASEventMutex<BlockMutexPolicy> >::exit
     0.02%             3  mysqld   mysqld               [.] Prealloced_array<Reprepare_observer*, 4ul, true>::push_back
     0.02%             3  mysqld   mysqld               [.] Prepared_statement::insert_params
     0.02%             3  mysqld   mysqld               [.] Protocol_classic::parse_packet
     0.02%             3  mysqld   mysqld               [.] QEP_TAB::QEP_TAB
     0.02%             3  mysqld   mysqld               [.] QEP_TAB::skip_record
     0.02%             3  mysqld   mysqld               [.] QEP_shared::quick
     0.02%             3  mysqld   mysqld               [.] QUICK_RANGE_SELECT::~QUICK_RANGE_SELECT
     0.02%             3  mysqld   mysqld               [.] RecLock::create
     0.02%             3  mysqld   mysqld               [.] Rpl_thd_context::session_gtids_ctx
     0.02%             3  mysqld   mysqld               [.] Sel_arg_range_sequence::stack_empty
     0.02%             3  mysqld   mysqld               [.] String::String
     0.02%             3  mysqld   mysqld               [.] String::append
     0.02%             3  mysqld   mysqld               [.] String::charset
     0.02%             3  mysqld   mysqld               [.] String::length
     0.02%             3  mysqld   mysqld               [.] String::length
     0.02%             3  mysqld   mysqld               [.] String::mem_free
     0.02%             3  mysqld   mysqld               [.] THD::Query_plan::set_modification_plan
     0.02%             3  mysqld   mysqld               [.] THD::Query_plan::set_query_plan
     0.02%             3  mysqld   mysqld               [.] THD::decide_logging_format
     0.02%             3  mysqld   mysqld               [.] THD::get_stmt_da
     0.02%             3  mysqld   mysqld               [.] THD::in_multi_stmt_transaction_mode
     0.02%             3  mysqld   mysqld               [.] THD::is_attachable_transaction_active
     0.02%             3  mysqld   mysqld               [.] TTASEventMutex<BlockMutexPolicy>::exit
     0.02%             3  mysqld   mysqld               [.] TTASEventMutex<BlockMutexPolicy>::policy
     0.02%             3  mysqld   mysqld               [.] TTASEventMutex<BlockMutexPolicy>::tas_lock
     0.02%             3  mysqld   mysqld               [.] TTASEventMutex<BlockMutexPolicy>::tas_unlock
     0.02%             3  mysqld   mysqld               [.] Table_cache::get_table
     0.02%             3  mysqld   mysqld               [.] Table_cache_element::get_share
     0.02%             3  mysqld   mysqld               [.] TrxInInnoDB::~TrxInInnoDB
     0.02%             3  mysqld   mysqld               [.] actual_key_parts
     0.02%             3  mysqld   mysqld               [.] append_range_all_keyparts
     0.02%             3  mysqld   mysqld               [.] base_list_iterator::next
     0.02%             3  mysqld   mysqld               [.] bitmap_is_set_all
     0.02%             3  mysqld   mysqld               [.] bitmap_set_bit
     0.02%             3  mysqld   mysqld               [.] btr_cur_ins_lock_and_undo
     0.02%             3  mysqld   mysqld               [.] btr_cur_update_in_place_log
     0.02%             3  mysqld   mysqld               [.] btr_get_search_latch
     0.02%             3  mysqld   mysqld               [.] btr_node_ptr_get_child_page_no
     0.02%             3  mysqld   mysqld               [.] btr_pcur_get_btr_cur
     0.02%             3  mysqld   mysqld               [.] buf_block_get_frame
     0.02%             3  mysqld   mysqld               [.] buf_block_get_state
     0.02%             3  mysqld   mysqld               [.] buf_block_unfix
     0.02%             3  mysqld   mysqld               [.] buf_page_get_state
     0.02%             3  mysqld   mysqld               [.] buf_page_optimistic_get
     0.02%             3  mysqld   mysqld               [.] check_column_grant_in_table_ref
     0.02%             3  mysqld   mysqld               [.] check_quick_select
     0.02%             3  mysqld   mysqld               [.] check_single_table_access
     0.02%             3  mysqld   mysqld               [.] check_stack_overrun
     0.02%             3  mysqld   mysqld               [.] cmp_item::get_comparator
     0.02%             3  mysqld   mysqld               [.] compare_records
     0.02%             3  mysqld   mysqld               [.] copy_and_convert
     0.02%             3  mysqld   mysqld               [.] dfield_get_data
     0.02%             3  mysqld   mysqld               [.] dfield_get_data
     0.02%             3  mysqld   mysqld               [.] dfield_is_ext
     0.02%             3  mysqld   mysqld               [.] dfield_is_null
     0.02%             3  mysqld   mysqld               [.] dict_index_copy_rec_order_prefix
     0.02%             3  mysqld   mysqld               [.] dict_index_copy_types
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_fields
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_fields
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_fields
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_fields
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_unique
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_unique
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_unique_in_tree
     0.02%             3  mysqld   mysqld               [.] dict_index_get_n_unique_in_tree
     0.02%             3  mysqld   mysqld               [.] dict_index_get_nth_field
     0.02%             3  mysqld   mysqld               [.] dict_index_is_clust
     0.02%             3  mysqld   mysqld               [.] dict_index_is_clust
     0.02%             3  mysqld   mysqld               [.] dict_index_is_ibuf
     0.02%             3  mysqld   mysqld               [.] dict_index_is_online_ddl
     0.02%             3  mysqld   mysqld               [.] dict_index_is_spatial
     0.02%             3  mysqld   mysqld               [.] dict_index_is_spatial
     0.02%             3  mysqld   mysqld               [.] dict_table_copy_types
     0.02%             3  mysqld   mysqld               [.] dict_table_get_n_sys_cols
     0.02%             3  mysqld   mysqld               [.] dict_table_get_nth_col
     0.02%             3  mysqld   mysqld               [.] dict_table_is_comp
     0.02%             3  mysqld   mysqld               [.] dict_table_is_comp
     0.02%             3  mysqld   mysqld               [.] dtuple_get_info_bits
     0.02%             3  mysqld   mysqld               [.] dtuple_get_n_fields
     0.02%             3  mysqld   mysqld               [.] dtype_get_fixed_size_low
     0.02%             3  mysqld   mysqld               [.] dyn_buf_t<512ul>::block_t::push<mtr_memo_slot_t*>
     0.02%             3  mysqld   mysqld               [.] dyn_buf_t<512ul>::close
     0.02%             3  mysqld   mysqld               [.] dyn_buf_t<512ul>::push<mtr_memo_slot_t*>
     0.02%             3  mysqld   mysqld               [.] dyn_buf_t<512ul>::push<unsigned char*>
     0.02%             3  mysqld   mysqld               [.] end_read_record
     0.02%             3  mysqld   mysqld               [.] fil_names_write_if_was_clean
     0.02%             3  mysqld   mysqld               [.] fil_space_get_flags
     0.02%             3  mysqld   mysqld               [.] fill_used_fields_bitmap
     0.02%             3  mysqld   mysqld               [.] find_stage_class
     0.02%             3  mysqld   mysqld               [.] fsp_skip_sanity_check
     0.02%             3  mysqld   mysqld               [.] get_full_func_mm_tree
     0.02%             3  mysqld   mysqld               [.] get_table_def_key
     0.02%             3  mysqld   mysqld               [.] gtid_pre_statement_checks
     0.02%             3  mysqld   mysqld               [.] ha_innobase::info
     0.02%             3  mysqld   mysqld               [.] ha_innobase::reset_template
     0.02%             3  mysqld   mysqld               [.] ha_innobase::store_lock
     0.02%             3  mysqld   mysqld               [.] ha_innobase::table_flags
     0.02%             3  mysqld   mysqld               [.] handler::ha_reset
     0.02%             3  mysqld   mysqld               [.] handler::table_in_memory_estimate
     0.02%             3  mysqld   mysqld               [.] hash_get_lock
     0.02%             3  mysqld   mysqld               [.] hash_get_nth_cell
     0.02%             3  mysqld   mysqld               [.] ib_vector_size
     0.02%             3  mysqld   mysqld               [.] init_alloc_root
     0.02%             3  mysqld   mysqld               [.] inline_mysql_execute_prepared_stmt
     0.02%             3  mysqld   mysqld               [.] inline_mysql_mutex_lock
     0.02%             3  mysqld   mysqld               [.] lf_hash_search
     0.02%             3  mysqld   mysqld               [.] likely
     0.02%             3  mysqld   mysqld               [.] lock_check_dict_lock
     0.02%             3  mysqld   mysqld               [.] lock_rec_get_first
     0.02%             3  mysqld   mysqld               [.] lock_sec_rec_modify_check_and_lock
     0.02%             3  mysqld   mysqld               [.] lock_trx_has_rec_x_lock
     0.02%             3  mysqld   mysqld               [.] log_block_calc_checksum_crc32
     0.02%             3  mysqld   mysqld               [.] log_free_check
     0.02%             3  mysqld   mysqld               [.] mach_read_from_1
     0.02%             3  mysqld   mysqld               [.] mach_read_from_2
     0.02%             3  mysqld   mysqld               [.] mach_read_from_4
     0.02%             3  mysqld   mysqld               [.] mach_write_to_2
     0.02%             3  mysqld   mysqld               [.] mach_write_to_4
     0.02%             3  mysqld   mysqld               [.] mem_heap_alloc
     0.02%             3  mysqld   mysqld               [.] mem_heap_alloc
     0.02%             3  mysqld   mysqld               [.] mem_heap_create_func
     0.02%             3  mysqld   mysqld               [.] mem_heap_free_heap_top
     0.02%             3  mysqld   mysqld               [.] mlog_write_initial_log_record_fast
     0.02%             3  mysqld   mysqld               [.] mtr_t::Command::~Command
     0.02%             3  mysqld   mysqld               [.] mtr_t::is_block_dirtied
     0.02%             3  mysqld   mysqld               [.] mtr_t::set_modified
     0.02%             3  mysqld   mysqld               [.] my_atomic_add32
     0.02%             3  mysqld   mysqld               [.] my_free
     0.02%             3  mysqld   mysqld               [.] my_get_thread_local
     0.02%             3  mysqld   mysqld               [.] my_timer_cycles
     0.02%             3  mysqld   mysqld               [.] my_timer_nanoseconds
     0.02%             3  mysqld   mysqld               [.] mysql_audit_acquire_plugins
     0.02%             3  mysqld   mysqld               [.] os_event_reset
     0.02%             3  mysqld   mysqld               [.] page_align
     0.02%             3  mysqld   mysqld               [.] page_cur_get_block
     0.02%             3  mysqld   mysqld               [.] page_cur_get_page
     0.02%             3  mysqld   mysqld               [.] page_cur_get_rec
     0.02%             3  mysqld   mysqld               [.] page_cur_get_rec
     0.02%             3  mysqld   mysqld               [.] page_cur_insert_rec_low
     0.02%             3  mysqld   mysqld               [.] page_get_max_insert_size
     0.02%             3  mysqld   mysqld               [.] page_header_get_field
     0.02%             3  mysqld   mysqld               [.] page_header_get_offs
     0.02%             3  mysqld   mysqld               [.] page_header_set_ptr
     0.02%             3  mysqld   mysqld               [.] page_id_t::page_id_t
     0.02%             3  mysqld   mysqld               [.] page_is_comp
     0.02%             3  mysqld   mysqld               [.] page_is_leaf
     0.02%             3  mysqld   mysqld               [.] page_offset
     0.02%             3  mysqld   mysqld               [.] page_rec_check
     0.02%             3  mysqld   mysqld               [.] page_rec_check
     0.02%             3  mysqld   mysqld               [.] page_rec_find_owner_rec
     0.02%             3  mysqld   mysqld               [.] page_rec_get_heap_no
     0.02%             3  mysqld   mysqld               [.] page_rec_get_next_low
     0.02%             3  mysqld   mysqld               [.] page_rec_is_user_rec
     0.02%             3  mysqld   mysqld               [.] pfs_get_thread_file_stream_locker_v1
     0.02%             3  mysqld   mysqld               [.] pfs_lock::copy_version_state
     0.02%             3  mysqld   mysqld               [.] pfs_rw_lock_s_unlock_func
     0.02%             3  mysqld   mysqld               [.] pfs_rw_lock_x_lock_func
     0.02%             3  mysqld   mysqld               [.] pfs_start_table_lock_wait_v1
     0.02%             3  mysqld   mysqld               [.] que_node_get_type
     0.02%             3  mysqld   mysqld               [.] rec_copy_prefix_to_buf
     0.02%             3  mysqld   mysqld               [.] rec_get_bit_field_1
     0.02%             3  mysqld   mysqld               [.] rec_get_bit_field_2
     0.02%             3  mysqld   mysqld               [.] rec_get_next_offs
     0.02%             3  mysqld   mysqld               [.] rec_get_next_offs
     0.02%             3  mysqld   mysqld               [.] rec_get_nth_field_offs
     0.02%             3  mysqld   mysqld               [.] rec_get_status
     0.02%             3  mysqld   mysqld               [.] rec_get_status
     0.02%             3  mysqld   mysqld               [.] rec_offs_comp
     0.02%             3  mysqld   mysqld               [.] rec_offs_extra_size
     0.02%             3  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.02%             3  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.02%             3  mysqld   mysqld               [.] rec_offs_get_n_alloc
     0.02%             3  mysqld   mysqld               [.] rec_offs_make_valid
     0.02%             3  mysqld   mysqld               [.] rec_offs_set_n_alloc
     0.02%             3  mysqld   mysqld               [.] row_update_for_mysql_using_upd_graph
     0.02%             3  mysqld   mysqld               [.] rw_lock_debug_create
     0.02%             3  mysqld   mysqld               [.] rw_lock_s_lock_func
     0.02%             3  mysqld   mysqld               [.] rw_lock_s_lock_low
     0.02%             3  mysqld   mysqld               [.] rw_lock_s_unlock_func
     0.02%             3  mysqld   mysqld               [.] rw_lock_s_unlock_func
     0.02%             3  mysqld   mysqld               [.] sanitize_rwlock
     0.02%             3  mysqld   mysqld               [.] save_value_and_handle_conversion
     0.02%             3  mysqld   mysqld               [.] sel_set_rec_lock
     0.02%             3  mysqld   mysqld               [.] setup_conversion_functions
     0.02%             3  mysqld   mysqld               [.] sql_alloc
     0.02%             3  mysqld   mysqld               [.] srv_do_purge
     0.02%             3  mysqld   mysqld               [.] srv_purge_coordinator_suspend
     0.02%             3  mysqld   mysqld               [.] srv_worker_thread
